,Time,Value,Factor,Baseline,Mass
0,2023-01-18 14:32:10.358511,-731217,6.700627450980402,0,-109126.64602671082
1,2023-01-18 14:32:10.557462,-731222,6.700627450980402,0,-109127.5414652416
2,2023-01-18 14:32:10.762921,-731183,6.700627450980402,0,-109121.57187503642
3,2023-01-18 14:32:10.952439,-731201,6.700627450980402,0,-109124.25819062877
4,2023-01-18 14:32:11.154715,-731214,6.700627450980402,0,-109126.19830744543
5,2023-01-18 14:32:11.357676,-731253,6.700627450980402,0,-109132.0186578955
6,2023-01-18 14:32:11.566591,-731228,6.700627450980402,0,-109128.28766401725
7,2023-01-18 14:32:11.762988,-731133,6.700627450980402,0,-109114.25912703504
8,2023-01-18 14:32:11.957318,-731384,6.700627450980402,0,-109151.5690658175
9,2023-01-18 14:32:12.162997,-731280,6.700627450980402,0,-109136.048131284
10,2023-01-18 14:32:12.362288,-731199,6.700627450980402,0,-109123.95971111848
11,2023-01-18 14:32:12.568105,-731247,6.700627450980402,0,-109131.12321936472
12,2023-01-18 14:32:12.762958,-731217,6.700627450980402,0,-109126.64602671082
13,2023-01-18 14:32:12.966565,-731243,6.700627450980402,0,-109130.5262603442
14,2023-01-18 14:32:13.159963,-731249,6.700627450980402,0,-109131.42169887498
15,2023-01-18 14:32:13.357518,-731247,6.700627450980402,0,-109131.27245911983
16,2023-01-18 14:32:13.570839,-731250,6.700627450980402,0,-109131.5709386301
17,2023-01-18 14:32:13.763001,-731237,6.700627450980402,0,-109129.63082181342
18,2023-01-18 14:32:13.957930,-731254,6.700627450980402,0,-109132.16789765062
19,2023-01-18 14:32:14.163176,-731272,6.700627450980402,0,-109135.00345299808
20,2023-01-18 14:32:14.363730,-731270,6.700627450980402,0,-109134.5557337327
21,2023-01-18 14:32:14.567892,-731278,6.700627450980402,0,-109135.74965177376
22,2023-01-18 14:32:14.762614,-731276,6.700627450980402,0,-109135.45117226348
23,2023-01-18 14:32:14.959613,-731280,6.700627450980402,0,-109136.048131284
24,2023-01-18 14:32:15.167844,-731262,6.700627450980402,0,-109133.36181569166
25,2023-01-18 14:32:15.373615,-731293,6.700627450980402,0,-109137.9882481007
26,2023-01-18 14:32:15.562087,-731224,6.700627450980402,0,-109127.69070499673
27,2023-01-18 14:32:15.762456,-731255,6.700627450980402,0,-109132.46637716088
28,2023-01-18 14:32:15.964877,-731247,6.700627450980402,0,-109131.27245911983
29,2023-01-18 14:32:16.170255,-731249,6.700627450980402,0,-109131.42169887498
30,2023-01-18 14:32:16.374196,-731255,6.700627450980402,0,-109132.31713740576
31,2023-01-18 14:32:16.575306,-731239,6.700627450980402,0,-109130.0785410788
32,2023-01-18 14:32:16.762749,-731255,6.700627450980402,0,-109132.31713740576
33,2023-01-18 14:32:16.969655,-731253,6.700627450980402,0,-109132.0186578955
34,2023-01-18 14:32:17.173233,-731213,6.700627450980402,0,-109126.04906769031
35,2023-01-18 14:32:17.377611,-731291,6.700627450980402,0,-109137.68976859044
36,2023-01-18 14:32:17.570343,-731258,6.700627450980402,0,-109132.76485667114
37,2023-01-18 14:32:17.778696,-731283,6.700627450980402,0,-109136.4958505494
38,2023-01-18 14:32:17.964399,-731253,6.700627450980402,0,-109132.0186578955
39,2023-01-18 14:32:18.168110,-731258,6.700627450980402,0,-109132.76485667114
40,2023-01-18 14:32:18.372692,-731218,6.700627450980402,0,-109126.79526646595
41,2023-01-18 14:32:18.572115,-731276,6.700627450980402,0,-109135.6004120186
42,2023-01-18 14:32:18.778234,-731226,6.700627450980402,0,-109128.13842426211
43,2023-01-18 14:32:18.978529,-731283,6.700627450980402,0,-109136.4958505494
44,2023-01-18 14:32:19.167158,-731235,6.700627450980402,0,-109129.33234230315
45,2023-01-18 14:32:19.373244,-731259,6.700627450980402,0,-109132.91409642628
46,2023-01-18 14:32:19.577949,-731237,6.700627450980402,0,-109129.63082181342
47,2023-01-18 14:32:19.779371,-731251,6.700627450980402,0,-109131.72017838524
48,2023-01-18 14:32:19.967924,-731239,6.700627450980402,0,-109129.92930132367
49,2023-01-18 14:32:20.174113,-731275,6.700627450980402,0,-109135.30193250834
50,2023-01-18 14:32:20.371915,-731231,6.700627450980402,0,-109128.73538328263
51,2023-01-18 14:32:20.583283,-731264,6.700627450980402,0,-109133.80953495704
52,2023-01-18 14:32:20.778836,-731228,6.700627450980402,0,-109128.28766401725
53,2023-01-18 14:32:20.982948,-731226,6.700627450980402,0,-109128.13842426211
54,2023-01-18 14:32:21.172430,-731242,6.700627450980402,0,-109130.37702058908
55,2023-01-18 14:32:21.373602,-731268,6.700627450980402,0,-109134.25725422244
56,2023-01-18 14:32:21.585003,-731247,6.700627450980402,0,-109131.12321936472
57,2023-01-18 14:32:21.778057,-731297,6.700627450980402,0,-109138.73444687632
58,2023-01-18 14:32:21.982559,-731210,6.700627450980402,0,-109125.60134842493
59,2023-01-18 14:32:22.176136,-731199,6.700627450980402,0,-109123.95971111848
60,2023-01-18 14:32:22.386935,-731264,6.700627450980402,0,-109133.80953495704
61,2023-01-18 14:32:22.585891,-731288,6.700627450980402,0,-109137.39128908016
62,2023-01-18 14:32:22.778057,-731284,6.700627450980402,0,-109136.64509030452
63,2023-01-18 14:32:22.982151,-731272,6.700627450980402,0,-109134.85421324296
64,2023-01-18 14:32:23.179641,-731263,6.700627450980402,0,-109133.5110554468
65,2023-01-18 14:32:23.389085,-731313,6.700627450980402,0,-109141.1222829584
66,2023-01-18 14:32:23.585209,-731268,6.700627450980402,0,-109134.25725422244
67,2023-01-18 14:32:23.777860,-731216,6.700627450980402,0,-109126.4967869557
68,2023-01-18 14:32:23.977811,-731278,6.700627450980402,0,-109135.74965177376
69,2023-01-18 14:32:24.181003,-731224,6.700627450980402,0,-109127.69070499673
70,2023-01-18 14:32:24.380280,-731305,6.700627450980402,0,-109139.77912516224
71,2023-01-18 14:32:24.591266,-731259,6.700627450980402,0,-109132.91409642628
72,2023-01-18 14:32:24.778486,-731275,6.700627450980402,0,-109135.30193250834
73,2023-01-18 14:32:24.990134,-731251,6.700627450980402,0,-109131.86941814036
74,2023-01-18 14:32:25.183575,-731289,6.700627450980402,0,-109137.54052883528
75,2023-01-18 14:32:25.389929,-731280,6.700627450980402,0,-109136.19737103912
76,2023-01-18 14:32:25.593230,-731267,6.700627450980402,0,-109134.10801446732
77,2023-01-18 14:32:25.793889,-731264,6.700627450980402,0,-109133.66029520192
78,2023-01-18 14:32:25.986278,-731251,6.700627450980402,0,-109131.72017838524
79,2023-01-18 14:32:26.188618,-731239,6.700627450980402,0,-109129.92930132367
80,2023-01-18 14:32:26.393396,-731272,6.700627450980402,0,-109135.00345299808
81,2023-01-18 14:32:26.581129,-731246,6.700627450980402,0,-109130.97397960958
82,2023-01-18 14:32:26.794207,-731295,6.700627450980402,0,-109138.28672761096
83,2023-01-18 14:32:26.989945,-731268,6.700627450980402,0,-109134.40649397756
84,2023-01-18 14:32:27.194309,-731280,6.700627450980402,0,-109136.19737103912
85,2023-01-18 14:32:27.387149,-731287,6.700627450980402,0,-109137.0928095699
86,2023-01-18 14:32:27.588725,-731276,6.700627450980402,0,-109135.6004120186
87,2023-01-18 14:32:27.794605,-731304,6.700627450980402,0,-109139.62988540712
88,2023-01-18 14:32:27.994580,-731263,6.700627450980402,0,-109133.5110554468
89,2023-01-18 14:32:28.197660,-731221,6.700627450980402,0,-109127.24298573134
90,2023-01-18 14:32:28.388563,-731276,6.700627450980402,0,-109135.45117226348
91,2023-01-18 14:32:28.588703,-731293,6.700627450980402,0,-109138.1374878558
92,2023-01-18 14:32:28.794338,-731280,6.700627450980402,0,-109136.19737103912
93,2023-01-18 14:32:28.998987,-731255,6.700627450980402,0,-109132.46637716088
94,2023-01-18 14:32:29.199813,-731353,6.700627450980402,0,-109146.94263340849
95,2023-01-18 14:32:29.388371,-731280,6.700627450980402,0,-109136.19737103912
96,2023-01-18 14:32:29.595427,-731171,6.700627450980402,0,-109119.78099797486
97,2023-01-18 14:32:29.793175,-731197,6.700627450980402,0,-109123.66123160825
98,2023-01-18 14:32:29.997495,-731224,6.700627450980402,0,-109127.69070499673
99,2023-01-18 14:32:30.201565,-731262,6.700627450980402,0,-109133.36181569166
100,2023-01-18 14:32:30.389312,-731242,6.700627450980402,0,-109130.37702058908
101,2023-01-18 14:32:30.595684,-731251,6.700627450980402,0,-109131.72017838524
102,2023-01-18 14:32:30.793250,-731247,6.700627450980402,0,-109131.27245911983
103,2023-01-18 14:32:30.999489,-731268,6.700627450980402,0,-109134.25725422244
104,2023-01-18 14:32:31.203960,-731295,6.700627450980402,0,-109138.28672761096
105,2023-01-18 14:32:31.404292,-731301,6.700627450980402,0,-109139.33140589684
106,2023-01-18 14:32:31.592522,-731234,6.700627450980402,0,-109129.18310254804
107,2023-01-18 14:32:31.793180,-731230,6.700627450980402,0,-109128.58614352751
108,2023-01-18 14:32:31.998345,-731204,6.700627450980402,0,-109124.70590989414
109,2023-01-18 14:32:32.205634,-731249,6.700627450980402,0,-109131.42169887498
110,2023-01-18 14:32:32.398542,-731188,6.700627450980402,0,-109122.31807381206
111,2023-01-18 14:32:32.605859,-730833,6.700627450980402,0,-109069.337960741
112,2023-01-18 14:32:32.807423,-730743,6.700627450980402,0,-109056.05562253443
113,2023-01-18 14:32:33.000876,-730678,6.700627450980402,0,-109046.2057986959
114,2023-01-18 14:32:33.207476,-730679,6.700627450980402,0,-109046.35503845102
115,2023-01-18 14:32:33.403979,-730683,6.700627450980402,0,-109046.95199747154
116,2023-01-18 14:32:33.598138,-730681,6.700627450980402,0,-109046.65351796128
117,2023-01-18 14:32:33.794319,-730742,6.700627450980402,0,-109055.7571430242
118,2023-01-18 14:32:34.005215,-730692,6.700627450980402,0,-109048.29515526773
119,2023-01-18 14:32:34.198777,-730715,6.700627450980402,0,-109051.72766963569
120,2023-01-18 14:32:34.405910,-730653,6.700627450980402,0,-109042.47480481764
121,2023-01-18 14:32:34.610828,-730556,6.700627450980402,0,-109027.99854857006
122,2023-01-18 14:32:34.808633,-730595,6.700627450980402,0,-109033.96813877524
123,2023-01-18 14:32:35.002571,-730569,6.700627450980402,0,-109029.93866538674
124,2023-01-18 14:32:35.198433,-730506,6.700627450980402,0,-109020.53656081358
125,2023-01-18 14:32:35.410368,-730552,6.700627450980402,0,-109027.40158954954
126,2023-01-18 14:32:35.600158,-730601,6.700627450980402,0,-109034.7143375509
127,2023-01-18 14:32:35.809406,-730566,6.700627450980402,0,-109029.64018587647
128,2023-01-18 14:32:36.005759,-730535,6.700627450980402,0,-109024.86451371234
129,2023-01-18 14:32:36.213256,-730556,6.700627450980402,0,-109027.99854857006
130,2023-01-18 14:32:36.413060,-730557,6.700627450980402,0,-109028.1477883252
131,2023-01-18 14:32:36.604797,-730601,6.700627450980402,0,-109034.7143375509
132,2023-01-18 14:32:36.810812,-730577,6.700627450980402,0,-109031.13258342778
133,2023-01-18 14:32:37.009486,-730560,6.700627450980402,0,-109028.59550759058
134,2023-01-18 14:32:37.215486,-730573,6.700627450980402,0,-109030.53562440726
135,2023-01-18 14:32:37.402730,-730622,6.700627450980402,0,-109037.84837240864
136,2023-01-18 14:32:37.604777,-730560,6.700627450980402,0,-109028.59550759058
137,2023-01-18 14:32:37.808491,-730556,6.700627450980402,0,-109027.99854857006
138,2023-01-18 14:32:38.016217,-730626,6.700627450980402,0,-109038.44533142916
139,2023-01-18 14:32:38.217041,-730639,6.700627450980402,0,-109040.38544824584
140,2023-01-18 14:32:38.403259,-730569,6.700627450980402,0,-109029.93866538674
