,Time,Value,Factor,Baseline,Mass
0,2023-01-18 13:57:19.024393,-760961,6.700627450980402,0,-113565.78254304524
1,2023-01-18 13:57:19.234739,-760923,6.700627450980402,0,-113559.9621925952
2,2023-01-18 13:57:19.434510,-760965,6.700627450980402,0,-113566.37950206576
3,2023-01-18 13:57:19.623030,-760973,6.700627450980402,0,-113567.5734201068
4,2023-01-18 13:57:19.822929,-760948,6.700627450980402,0,-113563.84242622856
5,2023-01-18 13:57:20.029518,-760964,6.700627450980402,0,-113566.08102255552
6,2023-01-18 13:57:20.236004,-761019,6.700627450980402,0,-113574.43844884276
7,2023-01-18 13:57:20.428776,-760961,6.700627450980402,0,-113565.78254304524
8,2023-01-18 13:57:20.633549,-760896,6.700627450980402,0,-113555.9327192067
9,2023-01-18 13:57:20.835115,-760967,6.700627450980402,0,-113566.5287418209
10,2023-01-18 13:57:21.025085,-760903,6.700627450980402,0,-113556.9773974926
11,2023-01-18 13:57:21.238218,-760901,6.700627450980402,0,-113556.67891798234
12,2023-01-18 13:57:21.430618,-760985,6.700627450980402,0,-113569.21505741324
13,2023-01-18 13:57:21.634031,-760973,6.700627450980402,0,-113567.5734201068
14,2023-01-18 13:57:21.834999,-761015,6.700627450980402,0,-113573.69225006714
15,2023-01-18 13:57:22.038078,-761012,6.700627450980402,0,-113573.24453080176
16,2023-01-18 13:57:22.239412,-760965,6.700627450980402,0,-113566.37950206576
17,2023-01-18 13:57:22.439644,-760969,6.700627450980402,0,-113566.82722133116
18,2023-01-18 13:57:22.635257,-760942,6.700627450980402,0,-113562.79774794266
19,2023-01-18 13:57:22.837052,-760940,6.700627450980402,0,-113562.64850818751
20,2023-01-18 13:57:23.025946,-761010,6.700627450980402,0,-113572.94605129148
21,2023-01-18 13:57:23.240004,-760942,6.700627450980402,0,-113562.79774794266
22,2023-01-18 13:57:23.432257,-760946,6.700627450980402,0,-113563.39470696318
23,2023-01-18 13:57:23.636387,-760964,6.700627450980402,0,-113566.08102255552
24,2023-01-18 13:57:23.842400,-760994,6.700627450980402,0,-113570.70745496452
25,2023-01-18 13:57:24.029053,-760965,6.700627450980402,0,-113566.23026231064
26,2023-01-18 13:57:24.242985,-760927,6.700627450980402,0,-113560.55915161571
27,2023-01-18 13:57:24.432349,-760958,6.700627450980402,0,-113565.18558402474
28,2023-01-18 13:57:24.635742,-760948,6.700627450980402,0,-113563.84242622856
29,2023-01-18 13:57:24.840614,-761019,6.700627450980402,0,-113574.28920908766
30,2023-01-18 13:57:25.031813,-760976,6.700627450980402,0,-113567.87189961708
31,2023-01-18 13:57:25.245568,-760969,6.700627450980402,0,-113566.97646108628
32,2023-01-18 13:57:25.445198,-760973,6.700627450980402,0,-113567.42418035168
33,2023-01-18 13:57:25.643539,-760958,6.700627450980402,0,-113565.18558402474
34,2023-01-18 13:57:25.834441,-760956,6.700627450980402,0,-113564.88710451448
35,2023-01-18 13:57:26.035432,-760972,6.700627450980402,0,-113567.27494059656
36,2023-01-18 13:57:26.247060,-760981,6.700627450980402,0,-113568.61809839272
37,2023-01-18 13:57:26.445373,-760985,6.700627450980402,0,-113569.36429716836
38,2023-01-18 13:57:26.643743,-760946,6.700627450980402,0,-113563.39470696318
39,2023-01-18 13:57:26.834837,-760952,6.700627450980402,0,-113564.43938524908
40,2023-01-18 13:57:27.039077,-760947,6.700627450980402,0,-113563.54394671832
41,2023-01-18 13:57:27.249091,-760969,6.700627450980402,0,-113566.97646108628
42,2023-01-18 13:57:27.443959,-760944,6.700627450980402,0,-113563.24546720803
43,2023-01-18 13:57:27.650511,-760989,6.700627450980402,0,-113569.81201643376
44,2023-01-18 13:57:27.850257,-760961,6.700627450980402,0,-113565.78254304524
45,2023-01-18 13:57:28.039404,-760984,6.700627450980402,0,-113569.0658176581
46,2023-01-18 13:57:28.239858,-760963,6.700627450980402,0,-113565.93178280038
47,2023-01-18 13:57:28.448429,-760955,6.700627450980402,0,-113564.73786475934
48,2023-01-18 13:57:28.638052,-760931,6.700627450980402,0,-113561.15611063624
49,2023-01-18 13:57:28.850165,-760973,6.700627450980402,0,-113567.42418035168
50,2023-01-18 13:57:29.038842,-760938,6.700627450980402,0,-113562.20078892214
51,2023-01-18 13:57:29.239760,-760922,6.700627450980402,0,-113559.81295284006
52,2023-01-18 13:57:29.443692,-760921,6.700627450980402,0,-113559.66371308494
53,2023-01-18 13:57:29.648160,-760979,6.700627450980402,0,-113568.31961888248
54,2023-01-18 13:57:29.849862,-760936,6.700627450980402,0,-113562.051549167
55,2023-01-18 13:57:30.054014,-760956,6.700627450980402,0,-113565.0363442696
56,2023-01-18 13:57:30.255121,-760977,6.700627450980402,0,-113568.0211393722
57,2023-01-18 13:57:30.447317,-760940,6.700627450980402,0,-113562.4992684324
58,2023-01-18 13:57:30.650931,-760916,6.700627450980402,0,-113558.91751430929
59,2023-01-18 13:57:30.850646,-760992,6.700627450980402,0,-113570.25973569916
60,2023-01-18 13:57:31.054530,-760939,6.700627450980402,0,-113562.35002867728
61,2023-01-18 13:57:31.256206,-760946,6.700627450980402,0,-113563.39470696318
62,2023-01-18 13:57:31.446008,-760977,6.700627450980402,0,-113568.0211393722
63,2023-01-18 13:57:31.650082,-761026,6.700627450980402,0,-113575.33388737356
64,2023-01-18 13:57:31.852012,-760956,6.700627450980402,0,-113565.0363442696
