,Time,Value,Factor,Baseline,Mass
126,2023-01-16 16:28:22.587117,-763693,1,0,-763693
127,2023-01-16 16:28:22.789912,-763624,1,0,-763624
128,2023-01-16 16:28:22.995793,-763699,1,0,-763699
129,2023-01-16 16:28:23.190972,-763642,1,0,-763642
130,2023-01-16 16:28:23.395941,-763675,1,0,-763675
131,2023-01-16 16:28:23.596447,-763657,1,0,-763657
132,2023-01-16 16:28:23.795369,-763700,1,0,-763700
133,2023-01-16 16:28:23.996942,-763674,1,0,-763674
134,2023-01-16 16:28:24.196207,-763674,1,0,-763674
135,2023-01-16 16:28:24.397779,-763640,1,0,-763640
136,2023-01-16 16:28:24.594970,-763693,1,0,-763693
137,2023-01-16 16:28:24.796490,-763616,1,0,-763616
138,2023-01-16 16:28:24.997404,-763657,1,0,-763657
139,2023-01-16 16:28:25.197419,-763665,1,0,-763665
140,2023-01-16 16:28:25.395371,-763643,1,0,-763643
141,2023-01-16 16:28:25.600538,-763633,1,0,-763633
142,2023-01-16 16:28:25.798498,-763681,1,0,-763681
143,2023-01-16 16:28:25.999399,-763662,1,0,-763662
144,2023-01-16 16:28:26.196042,-763725,1,0,-763725
145,2023-01-16 16:28:26.396599,-763671,1,0,-763671
146,2023-01-16 16:28:26.602051,-763746,1,0,-763746
147,2023-01-16 16:28:26.798316,-763696,1,0,-763696
148,2023-01-16 16:28:27.002943,-763702,1,0,-763702
149,2023-01-16 16:28:27.198435,-763686,1,0,-763686
150,2023-01-16 16:28:27.395886,-763700,1,0,-763700
151,2023-01-16 16:28:27.598673,-763709,1,0,-763709
152,2023-01-16 16:28:27.802630,-763665,1,0,-763665
153,2023-01-16 16:28:28.004702,-763706,1,0,-763706
154,2023-01-16 16:28:28.204786,-763660,1,0,-763660
155,2023-01-16 16:28:28.402031,-763696,1,0,-763696
156,2023-01-16 16:28:28.601657,-763664,1,0,-763664
157,2023-01-16 16:28:28.801696,-763673,1,0,-763673
158,2023-01-16 16:28:29.003810,-763658,1,0,-763658
159,2023-01-16 16:28:29.203723,-763675,1,0,-763675
160,2023-01-16 16:28:29.403240,-763656,1,0,-763656
161,2023-01-16 16:28:29.602497,-763639,1,0,-763639
162,2023-01-16 16:28:29.807221,-763748,1,0,-763748
163,2023-01-16 16:28:30.003578,-763667,1,0,-763667
164,2023-01-16 16:28:30.203694,-763692,1,0,-763692
165,2023-01-16 16:28:30.403184,-763712,1,0,-763712
166,2023-01-16 16:28:30.602581,-763724,1,0,-763724
167,2023-01-16 16:28:30.801138,-763704,1,0,-763704
168,2023-01-16 16:28:31.004475,-763681,1,0,-763681
169,2023-01-16 16:28:31.202480,-763675,1,0,-763675
170,2023-01-16 16:28:31.411042,-763653,1,0,-763653
171,2023-01-16 16:28:31.611341,-763717,1,0,-763717
172,2023-01-16 16:28:31.799248,-763714,1,0,-763714
173,2023-01-16 16:28:32.011923,-763692,1,0,-763692
174,2023-01-16 16:28:32.200950,-763668,1,0,-763668
175,2023-01-16 16:28:32.403372,-763333,1,0,-763333
176,2023-01-16 16:28:32.613857,-763294,1,0,-763294
177,2023-01-16 16:28:32.811526,-763043,1,0,-763043
178,2023-01-16 16:28:33.009362,-762998,1,0,-762998
179,2023-01-16 16:28:33.203001,-763030,1,0,-763030
180,2023-01-16 16:28:33.415502,-763080,1,0,-763080
181,2023-01-16 16:28:33.605482,-763020,1,0,-763020
182,2023-01-16 16:28:33.801976,-763114,1,0,-763114
183,2023-01-16 16:28:34.011387,-763027,1,0,-763027
184,2023-01-16 16:28:34.210623,-763038,1,0,-763038
185,2023-01-16 16:28:34.414476,-763099,1,0,-763099
186,2023-01-16 16:28:34.617607,-763072,1,0,-763072
187,2023-01-16 16:28:34.817083,-763042,1,0,-763042
188,2023-01-16 16:28:35.003633,-763032,1,0,-763032
189,2023-01-16 16:28:35.211514,-763058,1,0,-763058
190,2023-01-16 16:28:35.413172,-763068,1,0,-763068
191,2023-01-16 16:28:35.615589,-763035,1,0,-763035
192,2023-01-16 16:28:35.819635,-763028,1,0,-763028
193,2023-01-16 16:28:36.019361,-763037,1,0,-763037
194,2023-01-16 16:28:36.218899,-763070,1,0,-763070
195,2023-01-16 16:28:36.419384,-763068,1,0,-763068
196,2023-01-16 16:28:36.619537,-763055,1,0,-763055
197,2023-01-16 16:28:36.819861,-763096,1,0,-763096
198,2023-01-16 16:28:37.019689,-763073,1,0,-763073
199,2023-01-16 16:28:37.219320,-763009,1,0,-763009
200,2023-01-16 16:28:37.418427,-763024,1,0,-763024
201,2023-01-16 16:28:37.618393,-762972,1,0,-762972
202,2023-01-16 16:28:37.820101,-763020,1,0,-763020
203,2023-01-16 16:28:38.019767,-763020,1,0,-763020
204,2023-01-16 16:28:38.220583,-763011,1,0,-763011
205,2023-01-16 16:28:38.419482,-762987,1,0,-762987
206,2023-01-16 16:28:38.618100,-762967,1,0,-762967
207,2023-01-16 16:28:38.818951,-763013,1,0,-763013
208,2023-01-16 16:28:39.019393,-762974,1,0,-762974
209,2023-01-16 16:28:39.218749,-762993,1,0,-762993
210,2023-01-16 16:28:39.419338,-762950,1,0,-762950
211,2023-01-16 16:28:39.615750,-762995,1,0,-762995
212,2023-01-16 16:28:39.817789,-762960,1,0,-762960
213,2023-01-16 16:28:40.027619,-763014,1,0,-763014
214,2023-01-16 16:28:40.218225,-763004,1,0,-763004
215,2023-01-16 16:28:40.427348,-763011,1,0,-763011
216,2023-01-16 16:28:40.618145,-762996,1,0,-762996
217,2023-01-16 16:28:40.820365,-763041,1,0,-763041
218,2023-01-16 16:28:41.028550,-763035,1,0,-763035
219,2023-01-16 16:28:41.218504,-763019,1,0,-763019
220,2023-01-16 16:28:41.419043,-762975,1,0,-762975
221,2023-01-16 16:28:41.627339,-763026,1,0,-763026
222,2023-01-16 16:28:41.831186,-763002,1,0,-763002
223,2023-01-16 16:28:42.027037,-763030,1,0,-763030
224,2023-01-16 16:28:42.216417,-763015,1,0,-763015
225,2023-01-16 16:28:42.431944,-762974,1,0,-762974
226,2023-01-16 16:28:42.618140,-762984,1,0,-762984
227,2023-01-16 16:28:42.818875,-762975,1,0,-762975
228,2023-01-16 16:28:43.027479,-762967,1,0,-762967
229,2023-01-16 16:28:43.226436,-763017,1,0,-763017
230,2023-01-16 16:28:43.434197,-763008,1,0,-763008
231,2023-01-16 16:28:43.619469,-763012,1,0,-763012
232,2023-01-16 16:28:43.834666,-762994,1,0,-762994
233,2023-01-16 16:28:44.030093,-762986,1,0,-762986
234,2023-01-16 16:28:44.236224,-762997,1,0,-762997
235,2023-01-16 16:28:44.432529,-762997,1,0,-762997
236,2023-01-16 16:28:44.632502,-762998,1,0,-762998
237,2023-01-16 16:28:44.835410,-762969,1,0,-762969
238,2023-01-16 16:28:45.035326,-762975,1,0,-762975
239,2023-01-16 16:28:45.235729,-763028,1,0,-763028
240,2023-01-16 16:28:45.435421,-762975,1,0,-762975
241,2023-01-16 16:28:45.636340,-763013,1,0,-763013
242,2023-01-16 16:28:45.835878,-763021,1,0,-763021
243,2023-01-16 16:28:46.035622,-763027,1,0,-763027
244,2023-01-16 16:28:46.231565,-763026,1,0,-763026
245,2023-01-16 16:28:46.434729,-763013,1,0,-763013
246,2023-01-16 16:28:46.634963,-763012,1,0,-763012
247,2023-01-16 16:28:46.835706,-763035,1,0,-763035
248,2023-01-16 16:28:47.035321,-763015,1,0,-763015
249,2023-01-16 16:28:47.235923,-763008,1,0,-763008
250,2023-01-16 16:28:47.436217,-274066,1,0,-274066
251,2023-01-16 16:28:47.633332,5767167,1,0,5767167
252,2023-01-16 16:28:47.832427,-762967,1,0,-762967
253,2023-01-16 16:28:48.035772,-762987,1,0,-762987
254,2023-01-16 16:28:48.235360,-762980,1,0,-762980
255,2023-01-16 16:28:48.435957,-763041,1,0,-763041
256,2023-01-16 16:28:48.632103,-763046,1,0,-763046
257,2023-01-16 16:28:48.832505,-762934,1,0,-762934
258,2023-01-16 16:28:49.043988,-762990,1,0,-762990
259,2023-01-16 16:28:49.244343,-762980,1,0,-762980
260,2023-01-16 16:28:49.431227,-763020,1,0,-763020
261,2023-01-16 16:28:49.633898,-763000,1,0,-763000
262,2023-01-16 16:28:49.841321,-762992,1,0,-762992
263,2023-01-16 16:28:50.043905,-762989,1,0,-762989
264,2023-01-16 16:28:50.235454,-763017,1,0,-763017
265,2023-01-16 16:28:50.444060,-763020,1,0,-763020
266,2023-01-16 16:28:50.643878,-763049,1,0,-763049
267,2023-01-16 16:28:50.832771,-763023,1,0,-763023
268,2023-01-16 16:28:51.043304,-762993,1,0,-762993
269,2023-01-16 16:28:51.234582,-763014,1,0,-763014
270,2023-01-16 16:28:51.434734,-763036,1,0,-763036
271,2023-01-16 16:28:51.643821,-762997,1,0,-762997
272,2023-01-16 16:28:51.846415,-763032,1,0,-763032
273,2023-01-16 16:28:52.043554,-763025,1,0,-763025
274,2023-01-16 16:28:52.243081,-763037,1,0,-763037
275,2023-01-16 16:28:52.450960,-762958,1,0,-762958
276,2023-01-16 16:28:52.651257,-762969,1,0,-762969
277,2023-01-16 16:28:52.851120,-762986,1,0,-762986
278,2023-01-16 16:28:53.052180,-763009,1,0,-763009
279,2023-01-16 16:28:53.252605,-762981,1,0,-762981
280,2023-01-16 16:28:53.447924,-762972,1,0,-762972
281,2023-01-16 16:28:53.649785,-763003,1,0,-763003
282,2023-01-16 16:28:53.851421,-763003,1,0,-763003
283,2023-01-16 16:28:54.051993,-762975,1,0,-762975
284,2023-01-16 16:28:54.251953,-763024,1,0,-763024
285,2023-01-16 16:28:54.452298,-762994,1,0,-762994
286,2023-01-16 16:28:54.647449,-763008,1,0,-763008
287,2023-01-16 16:28:54.852106,-763075,1,0,-763075
288,2023-01-16 16:28:55.051814,-763025,1,0,-763025
289,2023-01-16 16:28:55.250038,-763000,1,0,-763000
290,2023-01-16 16:28:55.452024,-762992,1,0,-762992
291,2023-01-16 16:28:55.652235,-763012,1,0,-763012
292,2023-01-16 16:28:55.847923,-763011,1,0,-763011
293,2023-01-16 16:28:56.051525,-763016,1,0,-763016
294,2023-01-16 16:28:56.249683,-763034,1,0,-763034
295,2023-01-16 16:28:56.452927,-762998,1,0,-762998
296,2023-01-16 16:28:56.651968,-763001,1,0,-763001
297,2023-01-16 16:28:56.852030,-762985,1,0,-762985
298,2023-01-16 16:28:57.059199,-763020,1,0,-763020
299,2023-01-16 16:28:57.248833,-763014,1,0,-763014
300,2023-01-16 16:28:57.447751,-763018,1,0,-763018
301,2023-01-16 16:28:57.649553,-763034,1,0,-763034
302,2023-01-16 16:28:57.850850,-763018,1,0,-763018
303,2023-01-16 16:28:58.060340,-763053,1,0,-763053
304,2023-01-16 16:28:58.259664,-763073,1,0,-763073
305,2023-01-16 16:28:58.447481,-762916,1,0,-762916
306,2023-01-16 16:28:58.648922,-763123,1,0,-763123
307,2023-01-16 16:28:58.862972,-762983,1,0,-762983
308,2023-01-16 16:28:59.061764,-763018,1,0,-763018
309,2023-01-16 16:28:59.255477,-763008,1,0,-763008
310,2023-01-16 16:28:59.451675,-762996,1,0,-762996
311,2023-01-16 16:28:59.657931,-762991,1,0,-762991
312,2023-01-16 16:28:59.859925,-763048,1,0,-763048
313,2023-01-16 16:29:00.051648,-763084,1,0,-763084
314,2023-01-16 16:29:00.259643,-763037,1,0,-763037
315,2023-01-16 16:29:00.464165,-763053,1,0,-763053
316,2023-01-16 16:29:00.664862,-763041,1,0,-763041
317,2023-01-16 16:29:00.867009,-762987,1,0,-762987
318,2023-01-16 16:29:01.067125,-763056,1,0,-763056
319,2023-01-16 16:29:01.267988,-763049,1,0,-763049
320,2023-01-16 16:29:01.468036,-763009,1,0,-763009
321,2023-01-16 16:29:01.656659,-762962,1,0,-762962
322,2023-01-16 16:29:01.863547,-763005,1,0,-763005
323,2023-01-16 16:29:02.067019,-762991,1,0,-762991
324,2023-01-16 16:29:02.268371,-762976,1,0,-762976
325,2023-01-16 16:29:02.466086,-762967,1,0,-762967
326,2023-01-16 16:29:02.668794,-762952,1,0,-762952
327,2023-01-16 16:29:02.868624,-762926,1,0,-762926
328,2023-01-16 16:29:03.068527,-762984,1,0,-762984
329,2023-01-16 16:29:03.265044,-763011,1,0,-763011
330,2023-01-16 16:29:03.463995,-763021,1,0,-763021
331,2023-01-16 16:29:03.664578,-763005,1,0,-763005
332,2023-01-16 16:29:03.868156,-762997,1,0,-762997
333,2023-01-16 16:29:04.067153,-763020,1,0,-763020
334,2023-01-16 16:29:04.268007,-763001,1,0,-763001
335,2023-01-16 16:29:04.468443,-763019,1,0,-763019
336,2023-01-16 16:29:04.662697,-763012,1,0,-763012
337,2023-01-16 16:29:04.863634,-763008,1,0,-763008
338,2023-01-16 16:29:05.068031,-763015,1,0,-763015
339,2023-01-16 16:29:05.267801,-763029,1,0,-763029
340,2023-01-16 16:29:05.468249,-763005,1,0,-763005
341,2023-01-16 16:29:05.676360,-763052,1,0,-763052
342,2023-01-16 16:29:05.867628,-763024,1,0,-763024
343,2023-01-16 16:29:06.068239,-763029,1,0,-763029
344,2023-01-16 16:29:06.275412,-763071,1,0,-763071
345,2023-01-16 16:29:06.467916,-763021,1,0,-763021
346,2023-01-16 16:29:06.676678,-762984,1,0,-762984
347,2023-01-16 16:29:06.864720,-762996,1,0,-762996
348,2023-01-16 16:29:07.073438,-763052,1,0,-763052
349,2023-01-16 16:29:07.276187,-763023,1,0,-763023
350,2023-01-16 16:29:07.465718,-763060,1,0,-763060
351,2023-01-16 16:29:07.668266,-763021,1,0,-763021
352,2023-01-16 16:29:07.875375,-762994,1,0,-762994
353,2023-01-16 16:29:08.069127,-763011,1,0,-763011
354,2023-01-16 16:29:08.280992,-763012,1,0,-763012
355,2023-01-16 16:29:08.480960,-763010,1,0,-763010
356,2023-01-16 16:29:08.667728,-763032,1,0,-763032
357,2023-01-16 16:29:08.882179,-763008,1,0,-763008
358,2023-01-16 16:29:09.076312,-762996,1,0,-762996
359,2023-01-16 16:29:09.276081,-763051,1,0,-763051
360,2023-01-16 16:29:09.483055,-762996,1,0,-762996
361,2023-01-16 16:29:09.681016,-762989,1,0,-762989
362,2023-01-16 16:29:09.881138,-763022,1,0,-763022
363,2023-01-16 16:29:10.083765,-762988,1,0,-762988
364,2023-01-16 16:29:10.284160,-763024,1,0,-763024
365,2023-01-16 16:29:10.484126,-763024,1,0,-763024
366,2023-01-16 16:29:10.684706,-763026,1,0,-763026
367,2023-01-16 16:29:10.881438,-763030,1,0,-763030
368,2023-01-16 16:29:11.086360,-762967,1,0,-762967
369,2023-01-16 16:29:11.284525,-763042,1,0,-763042
370,2023-01-16 16:29:11.484836,-762976,1,0,-762976
371,2023-01-16 16:29:11.684629,-763013,1,0,-763013
372,2023-01-16 16:29:11.886714,-762562,1,0,-762562
373,2023-01-16 16:29:12.083380,-762503,1,0,-762503
374,2023-01-16 16:29:12.283338,-762380,1,0,-762380
375,2023-01-16 16:29:12.488116,-762385,1,0,-762385
376,2023-01-16 16:29:12.677701,-762424,1,0,-762424
377,2023-01-16 16:29:12.884468,-762395,1,0,-762395
378,2023-01-16 16:29:13.083307,-762425,1,0,-762425
379,2023-01-16 16:29:13.282810,-762379,1,0,-762379
380,2023-01-16 16:29:13.485313,-762405,1,0,-762405
381,2023-01-16 16:29:13.684172,-762444,1,0,-762444
382,2023-01-16 16:29:13.885088,-762407,1,0,-762407
383,2023-01-16 16:29:14.082256,-762365,1,0,-762365
384,2023-01-16 16:29:14.281768,-762375,1,0,-762375
385,2023-01-16 16:29:14.485664,-762409,1,0,-762409
386,2023-01-16 16:29:14.684514,-762449,1,0,-762449
387,2023-01-16 16:29:14.883948,-762440,1,0,-762440
388,2023-01-16 16:29:15.092102,-762421,1,0,-762421
389,2023-01-16 16:29:15.287477,-762386,1,0,-762386
390,2023-01-16 16:29:15.482133,-762445,1,0,-762445
391,2023-01-16 16:29:15.682442,-762453,1,0,-762453
392,2023-01-16 16:29:15.882750,-762420,1,0,-762420
393,2023-01-16 16:29:16.092455,-762435,1,0,-762435
394,2023-01-16 16:29:16.292554,-762392,1,0,-762392
395,2023-01-16 16:29:16.496333,-762396,1,0,-762396
396,2023-01-16 16:29:16.682794,-762406,1,0,-762406
397,2023-01-16 16:29:16.883936,-762381,1,0,-762381
398,2023-01-16 16:29:17.083794,-762333,1,0,-762333
399,2023-01-16 16:29:17.283210,-762311,1,0,-762311
400,2023-01-16 16:29:17.496253,-762289,1,0,-762289
401,2023-01-16 16:29:17.684041,-762303,1,0,-762303
402,2023-01-16 16:29:17.898346,-762319,1,0,-762319
403,2023-01-16 16:29:18.099617,-762294,1,0,-762294
404,2023-01-16 16:29:18.300066,-762322,1,0,-762322
405,2023-01-16 16:29:18.500804,-762330,1,0,-762330
406,2023-01-16 16:29:18.700798,-762349,1,0,-762349
407,2023-01-16 16:29:18.900802,-762330,1,0,-762330
408,2023-01-16 16:29:19.100670,-762331,1,0,-762331
409,2023-01-16 16:29:19.301495,-762373,1,0,-762373
410,2023-01-16 16:29:19.501082,-762351,1,0,-762351
411,2023-01-16 16:29:19.698735,-762350,1,0,-762350
412,2023-01-16 16:29:19.899529,-762367,1,0,-762367
413,2023-01-16 16:29:20.100761,-762321,1,0,-762321
414,2023-01-16 16:29:20.300670,-762397,1,0,-762397
415,2023-01-16 16:29:20.496074,-762364,1,0,-762364
416,2023-01-16 16:29:20.697292,-762342,1,0,-762342
417,2023-01-16 16:29:20.899894,-762342,1,0,-762342
418,2023-01-16 16:29:21.098552,-762344,1,0,-762344
419,2023-01-16 16:29:21.299233,-762336,1,0,-762336
420,2023-01-16 16:29:21.500900,-762338,1,0,-762338
421,2023-01-16 16:29:21.697994,-762373,1,0,-762373
422,2023-01-16 16:29:21.900227,-762384,1,0,-762384
423,2023-01-16 16:29:22.100052,-762322,1,0,-762322
424,2023-01-16 16:29:22.299928,-762308,1,0,-762308
425,2023-01-16 16:29:22.501020,-762351,1,0,-762351
426,2023-01-16 16:29:22.708459,-762342,1,0,-762342
427,2023-01-16 16:29:22.906473,-762350,1,0,-762350
428,2023-01-16 16:29:23.100158,-762332,1,0,-762332
429,2023-01-16 16:29:23.298727,-762327,1,0,-762327
430,2023-01-16 16:29:23.509256,-762350,1,0,-762350
431,2023-01-16 16:29:23.699188,-762313,1,0,-762313
432,2023-01-16 16:29:23.908613,-762374,1,0,-762374
433,2023-01-16 16:29:24.098260,-762331,1,0,-762331
434,2023-01-16 16:29:24.297188,-762335,1,0,-762335
435,2023-01-16 16:29:24.508622,-762319,1,0,-762319
436,2023-01-16 16:29:24.699440,-762306,1,0,-762306
437,2023-01-16 16:29:24.910383,-762307,1,0,-762307
438,2023-01-16 16:29:25.109178,-762362,1,0,-762362
439,2023-01-16 16:29:25.312329,-762334,1,0,-762334
440,2023-01-16 16:29:25.513168,-762355,1,0,-762355
441,2023-01-16 16:29:25.714371,-762328,1,0,-762328
442,2023-01-16 16:29:25.899763,-762358,1,0,-762358
443,2023-01-16 16:29:26.100030,-762385,1,0,-762385
444,2023-01-16 16:29:26.308806,-762406,1,0,-762406
445,2023-01-16 16:29:26.513891,-762375,1,0,-762375
446,2023-01-16 16:29:26.715436,-762379,1,0,-762379
447,2023-01-16 16:29:26.913973,-762340,1,0,-762340
448,2023-01-16 16:29:27.114289,-762365,1,0,-762365
449,2023-01-16 16:29:27.315745,-762394,1,0,-762394
450,2023-01-16 16:29:27.509782,-762362,1,0,-762362
451,2023-01-16 16:29:27.714087,-762387,1,0,-762387
452,2023-01-16 16:29:27.916728,-762421,1,0,-762421
453,2023-01-16 16:29:28.114483,-762389,1,0,-762389
454,2023-01-16 16:29:28.314885,-762371,1,0,-762371
455,2023-01-16 16:29:28.515937,-762398,1,0,-762398
456,2023-01-16 16:29:28.715620,-762314,1,0,-762314
457,2023-01-16 16:29:28.917713,-762335,1,0,-762335
458,2023-01-16 16:29:29.116941,-762355,1,0,-762355
459,2023-01-16 16:29:29.316421,-762323,1,0,-762323
460,2023-01-16 16:29:29.516683,-762337,1,0,-762337
461,2023-01-16 16:29:29.713599,-762336,1,0,-762336
462,2023-01-16 16:29:29.916895,-762390,1,0,-762390
463,2023-01-16 16:29:30.116066,-762313,1,0,-762313
464,2023-01-16 16:29:30.316912,-762379,1,0,-762379
