,Time,Value
0,2023-01-18 14:32:10.358511,-109126.64602671082
1,2023-01-18 14:32:10.557462,-109127.54146524161
2,2023-01-18 14:32:10.762921,-109121.57187503642
3,2023-01-18 14:32:10.952439,-109124.25819062875
4,2023-01-18 14:32:11.154715,-109126.19830744543
5,2023-01-18 14:32:11.357676,-109132.0186578955
6,2023-01-18 14:32:11.566591,-109128.28766401725
7,2023-01-18 14:32:11.762988,-109114.25912703505
8,2023-01-18 14:32:11.957318,-109151.5690658175
9,2023-01-18 14:32:12.162997,-109136.048131284
10,2023-01-18 14:32:12.362288,-109123.95971111848
11,2023-01-18 14:32:12.568105,-109131.12321936472
12,2023-01-18 14:32:12.762958,-109126.64602671082
13,2023-01-18 14:32:12.966565,-109130.5262603442
14,2023-01-18 14:32:13.159963,-109131.42169887498
15,2023-01-18 14:32:13.357518,-109131.27245911985
16,2023-01-18 14:32:13.570839,-109131.5709386301
17,2023-01-18 14:32:13.763001,-109129.63082181342
18,2023-01-18 14:32:13.957930,-109132.16789765062
19,2023-01-18 14:32:14.163176,-109135.00345299809
20,2023-01-18 14:32:14.363730,-109134.5557337327
21,2023-01-18 14:32:14.567892,-109135.74965177375
22,2023-01-18 14:32:14.762614,-109135.45117226348
23,2023-01-18 14:32:14.959613,-109136.048131284
24,2023-01-18 14:32:15.167844,-109133.36181569166
25,2023-01-18 14:32:15.373615,-109137.9882481007
26,2023-01-18 14:32:15.562087,-109127.69070499673
27,2023-01-18 14:32:15.762456,-109132.46637716089
28,2023-01-18 14:32:15.964877,-109131.27245911985
29,2023-01-18 14:32:16.170255,-109131.42169887498
30,2023-01-18 14:32:16.374196,-109132.31713740576
31,2023-01-18 14:32:16.575306,-109130.07854107881
32,2023-01-18 14:32:16.762749,-109132.31713740576
33,2023-01-18 14:32:16.969655,-109132.0186578955
34,2023-01-18 14:32:17.173233,-109126.04906769031
35,2023-01-18 14:32:17.377611,-109137.68976859043
36,2023-01-18 14:32:17.570343,-109132.76485667114
37,2023-01-18 14:32:17.778696,-109136.49585054939
38,2023-01-18 14:32:17.964399,-109132.0186578955
39,2023-01-18 14:32:18.168110,-109132.76485667114
40,2023-01-18 14:32:18.372692,-109126.79526646595
41,2023-01-18 14:32:18.572115,-109135.60041201861
42,2023-01-18 14:32:18.778234,-109128.13842426213
43,2023-01-18 14:32:18.978529,-109136.49585054939
44,2023-01-18 14:32:19.167158,-109129.33234230315
45,2023-01-18 14:32:19.373244,-109132.91409642628
46,2023-01-18 14:32:19.577949,-109129.63082181342
47,2023-01-18 14:32:19.779371,-109131.72017838524
48,2023-01-18 14:32:19.967924,-109129.92930132367
49,2023-01-18 14:32:20.174113,-109135.30193250834
50,2023-01-18 14:32:20.371915,-109128.73538328265
51,2023-01-18 14:32:20.583283,-109133.80953495705
52,2023-01-18 14:32:20.778836,-109128.28766401725
53,2023-01-18 14:32:20.982948,-109128.13842426213
54,2023-01-18 14:32:21.172430,-109130.37702058908
55,2023-01-18 14:32:21.373602,-109134.25725422244
56,2023-01-18 14:32:21.585003,-109131.12321936472
57,2023-01-18 14:32:21.778057,-109138.73444687633
58,2023-01-18 14:32:21.982559,-109125.60134842491
59,2023-01-18 14:32:22.176136,-109123.95971111848
60,2023-01-18 14:32:22.386935,-109133.80953495705
61,2023-01-18 14:32:22.585891,-109137.39128908017
62,2023-01-18 14:32:22.778057,-109136.64509030452
63,2023-01-18 14:32:22.982151,-109134.85421324296
64,2023-01-18 14:32:23.179641,-109133.5110554468
65,2023-01-18 14:32:23.389085,-109141.12228295841
66,2023-01-18 14:32:23.585209,-109134.25725422244
67,2023-01-18 14:32:23.777860,-109126.4967869557
68,2023-01-18 14:32:23.977811,-109135.74965177375
69,2023-01-18 14:32:24.181003,-109127.69070499673
70,2023-01-18 14:32:24.380280,-109139.77912516224
71,2023-01-18 14:32:24.591266,-109132.91409642628
72,2023-01-18 14:32:24.778486,-109135.30193250834
73,2023-01-18 14:32:24.990134,-109131.86941814037
74,2023-01-18 14:32:25.183575,-109137.54052883529
75,2023-01-18 14:32:25.389929,-109136.19737103913
76,2023-01-18 14:32:25.593230,-109134.10801446732
77,2023-01-18 14:32:25.793889,-109133.66029520193
78,2023-01-18 14:32:25.986278,-109131.72017838524
79,2023-01-18 14:32:26.188618,-109129.92930132367
80,2023-01-18 14:32:26.393396,-109135.00345299809
81,2023-01-18 14:32:26.581129,-109130.97397960958
82,2023-01-18 14:32:26.794207,-109138.28672761095
83,2023-01-18 14:32:26.989945,-109134.40649397757
84,2023-01-18 14:32:27.194309,-109136.19737103913
85,2023-01-18 14:32:27.387149,-109137.0928095699
86,2023-01-18 14:32:27.588725,-109135.60041201861
87,2023-01-18 14:32:27.794605,-109139.62988540712
88,2023-01-18 14:32:27.994580,-109133.5110554468
89,2023-01-18 14:32:28.197660,-109127.24298573134
90,2023-01-18 14:32:28.388563,-109135.45117226348
91,2023-01-18 14:32:28.588703,-109138.13748785581
92,2023-01-18 14:32:28.794338,-109136.19737103913
93,2023-01-18 14:32:28.998987,-109132.46637716089
94,2023-01-18 14:32:29.199813,-109146.94263340847
95,2023-01-18 14:32:29.388371,-109136.19737103913
96,2023-01-18 14:32:29.595427,-109119.78099797486
97,2023-01-18 14:32:29.793175,-109123.66123160823
98,2023-01-18 14:32:29.997495,-109127.69070499673
99,2023-01-18 14:32:30.201565,-109133.36181569166
100,2023-01-18 14:32:30.389312,-109130.37702058908
101,2023-01-18 14:32:30.595684,-109131.72017838524
102,2023-01-18 14:32:30.793250,-109131.27245911985
103,2023-01-18 14:32:30.999489,-109134.25725422244
104,2023-01-18 14:32:31.203960,-109138.28672761095
105,2023-01-18 14:32:31.404292,-109139.33140589685
106,2023-01-18 14:32:31.592522,-109129.18310254804
107,2023-01-18 14:32:31.793180,-109128.58614352751
108,2023-01-18 14:32:31.998345,-109124.70590989414
109,2023-01-18 14:32:32.205634,-109131.42169887498
110,2023-01-18 14:32:32.398542,-109122.31807381206
111,2023-01-18 14:32:32.605859,-109069.337960741
112,2023-01-18 14:32:32.807423,-109056.05562253445
113,2023-01-18 14:32:33.000876,-109046.2057986959
114,2023-01-18 14:32:33.207476,-109046.35503845102
115,2023-01-18 14:32:33.403979,-109046.95199747154
116,2023-01-18 14:32:33.598138,-109046.65351796128
117,2023-01-18 14:32:33.794319,-109055.7571430242
118,2023-01-18 14:32:34.005215,-109048.29515526771
119,2023-01-18 14:32:34.198777,-109051.72766963569
120,2023-01-18 14:32:34.405910,-109042.47480481764
121,2023-01-18 14:32:34.610828,-109027.99854857006
122,2023-01-18 14:32:34.808633,-109033.96813877525
123,2023-01-18 14:32:35.002571,-109029.93866538674
124,2023-01-18 14:32:35.198433,-109020.53656081358
125,2023-01-18 14:32:35.410368,-109027.40158954954
126,2023-01-18 14:32:35.600158,-109034.7143375509
127,2023-01-18 14:32:35.809406,-109029.64018587649
128,2023-01-18 14:32:36.005759,-109024.86451371234
129,2023-01-18 14:32:36.213256,-109027.99854857006
130,2023-01-18 14:32:36.413060,-109028.1477883252
131,2023-01-18 14:32:36.604797,-109034.7143375509
132,2023-01-18 14:32:36.810812,-109031.13258342778
133,2023-01-18 14:32:37.009486,-109028.59550759058
134,2023-01-18 14:32:37.215486,-109030.53562440726
135,2023-01-18 14:32:37.402730,-109037.84837240863
136,2023-01-18 14:32:37.604777,-109028.59550759058
137,2023-01-18 14:32:37.808491,-109027.99854857006
138,2023-01-18 14:32:38.016217,-109038.44533142915
139,2023-01-18 14:32:38.217041,-109040.38544824583
140,2023-01-18 14:32:38.403259,-109029.93866538674
141,2023-01-18 14:32:38.609407,-109027.7000690598
142,2023-01-18 14:32:38.809632,-109027.2523497944
143,2023-01-18 14:32:39.013336,-109036.80369412272
144,2023-01-18 14:32:39.219066,-109027.40158954954
145,2023-01-18 14:32:39.412458,-109034.41585804064
146,2023-01-18 14:32:39.619017,-109036.35597485733
147,2023-01-18 14:32:39.808421,-109033.52041950986
148,2023-01-18 14:32:40.011900,-109033.37117975473
149,2023-01-18 14:32:40.220952,-109036.2067351022
150,2023-01-18 14:32:40.417748,-109034.11737853038
151,2023-01-18 14:32:40.610398,-109035.60977608168
152,2023-01-18 14:32:40.809791,-109039.04229044967
153,2023-01-18 14:32:41.020944,-109039.63924947019
154,2023-01-18 14:32:41.222797,-109037.54989289836
155,2023-01-18 14:32:41.417690,-109028.59550759058
156,2023-01-18 14:32:41.622743,-109029.34170636623
157,2023-01-18 14:32:41.823879,-109029.93866538674
158,2023-01-18 14:32:42.011505,-109035.01281706116
159,2023-01-18 14:32:42.223850,-109034.86357730602
160,2023-01-18 14:32:42.409381,-109035.60977608168
161,2023-01-18 14:32:42.625293,-109040.2362084907
162,2023-01-18 14:32:42.820690,-109037.40065314324
163,2023-01-18 14:32:43.017360,-109036.95293387785
164,2023-01-18 14:32:43.226101,-109032.77422073421
165,2023-01-18 14:32:43.422357,-109037.54989289836
166,2023-01-18 14:32:43.626350,-109034.56509779577
167,2023-01-18 14:32:43.824546,-109034.86357730602
168,2023-01-18 14:32:44.018089,-109038.59457118428
169,2023-01-18 14:32:44.228372,-109027.55082930467
170,2023-01-18 14:32:44.425198,-109027.10311003929
171,2023-01-18 14:32:44.613438,-109030.38638465214
172,2023-01-18 14:32:44.824760,-109033.2219399996
173,2023-01-18 14:32:45.021854,-109032.47574122396
174,2023-01-18 14:32:45.229341,-109037.2514133881
175,2023-01-18 14:32:45.430505,-109029.04322685597
176,2023-01-18 14:32:45.617515,-109032.32650146882
177,2023-01-18 14:32:45.824729,-109033.2219399996
178,2023-01-18 14:32:46.026100,-109032.17726171369
179,2023-01-18 14:32:46.231906,-109036.2067351022
180,2023-01-18 14:32:46.419528,-109038.7438109394
181,2023-01-18 14:32:46.621976,-109037.84837240863
182,2023-01-18 14:32:46.825119,-109032.17726171369
183,2023-01-18 14:32:47.028226,-109028.89398710083
184,2023-01-18 14:32:47.233740,-109033.81889902012
185,2023-01-18 14:32:47.432947,-109029.04322685597
186,2023-01-18 14:32:47.625025,-109030.6848641624
187,2023-01-18 14:32:47.823558,-109033.52041950986
188,2023-01-18 14:32:48.028091,-109030.23714489701
189,2023-01-18 14:32:48.235546,-109033.52041950986
190,2023-01-18 14:32:48.432863,-109044.2656818792
191,2023-01-18 14:32:48.627236,-109041.728606042
192,2023-01-18 14:32:48.837180,-109028.74474734571
193,2023-01-18 14:32:49.022080,-109023.96907518155
194,2023-01-18 14:32:49.237299,-109026.80463052902
195,2023-01-18 14:32:49.434319,-109035.01281706116
196,2023-01-18 14:32:49.629720,-109027.55082930467
197,2023-01-18 14:32:49.839029,-109035.01281706116
198,2023-01-18 14:32:50.027555,-109030.98334367266
199,2023-01-18 14:32:50.239293,-109032.02802195857
200,2023-01-18 14:32:50.429073,-109035.46053632654
201,2023-01-18 14:32:50.633684,-109037.84837240863
202,2023-01-18 14:32:50.840216,-109028.74474734571
203,2023-01-18 14:32:51.028289,-109029.93866538674
204,2023-01-18 14:32:51.241029,-109032.47574122396
205,2023-01-18 14:32:51.434737,-109030.83410391753
206,2023-01-18 14:32:51.638445,-109030.6848641624
207,2023-01-18 14:32:51.842057,-109029.93866538674
208,2023-01-18 14:32:52.038963,-109031.58030269317
209,2023-01-18 14:32:52.242521,-109027.40158954954
210,2023-01-18 14:32:52.438956,-109033.07270024448
211,2023-01-18 14:32:52.631420,-109035.60977608168
212,2023-01-18 14:32:52.839425,-109033.07270024448
213,2023-01-18 14:32:53.033995,-109032.17726171369
214,2023-01-18 14:32:53.245087,-109034.56509779577
215,2023-01-18 14:32:53.441436,-109039.7884892253
216,2023-01-18 14:32:53.645382,-109032.02802195857
217,2023-01-18 14:32:53.838912,-109035.01281706116
218,2023-01-18 14:32:54.038535,-109035.90825559193
219,2023-01-18 14:32:54.244942,-109033.669659265
220,2023-01-18 14:32:54.446698,-109033.96813877525
221,2023-01-18 14:32:54.634314,-109031.7295424483
222,2023-01-18 14:32:54.840027,-109021.87971860974
223,2023-01-18 14:32:55.041927,-109029.78942563162
224,2023-01-18 14:32:55.245807,-109025.16299322259
225,2023-01-18 14:32:55.435311,-109029.64018587649
226,2023-01-18 14:32:55.636557,-109040.08696873557
227,2023-01-18 14:32:55.840783,-109032.47574122396
228,2023-01-18 14:32:56.049846,-109036.35597485733
229,2023-01-18 14:32:56.244867,-109037.40065314324
230,2023-01-18 14:32:56.444540,-109035.01281706116
231,2023-01-18 14:32:56.640617,-109031.58030269317
232,2023-01-18 14:32:56.839696,-109031.87878220344
233,2023-01-18 14:32:57.042966,-109043.2210035933
234,2023-01-18 14:32:57.244818,-109035.31129657142
235,2023-01-18 14:32:57.452677,-109048.29515526771
236,2023-01-18 14:32:57.643585,-109025.46147273286
237,2023-01-18 14:32:57.839387,-109055.16018400367
238,2023-01-18 14:32:58.044771,-109024.41679444695
239,2023-01-18 14:32:58.244886,-109030.83410391753
240,2023-01-18 14:32:58.449424,-109029.49094612135
241,2023-01-18 14:32:58.652900,-109043.37024334843
242,2023-01-18 14:32:58.855052,-109033.669659265
243,2023-01-18 14:32:59.043434,-109033.52041950986
244,2023-01-18 14:32:59.244752,-109037.2514133881
245,2023-01-18 14:32:59.449580,-109040.08696873557
246,2023-01-18 14:32:59.653517,-109033.669659265
247,2023-01-18 14:32:59.855968,-109033.96813877525
248,2023-01-18 14:33:00.043679,-109032.77422073421
249,2023-01-18 14:33:00.244382,-109028.89398710083
250,2023-01-18 14:33:00.450226,-109033.52041950986
251,2023-01-18 14:33:00.653931,-109035.16205681629
252,2023-01-18 14:33:00.857960,-109035.01281706116
253,2023-01-18 14:33:01.059861,-109040.83316751121
254,2023-01-18 14:33:01.260334,-109030.53562440726
255,2023-01-18 14:33:01.455356,-109025.46147273286
256,2023-01-18 14:33:01.658482,-109032.32650146882
257,2023-01-18 14:33:01.854122,-109030.53562440726
258,2023-01-18 14:33:02.048983,-109029.1924666111
259,2023-01-18 14:33:02.260311,-109030.38638465214
260,2023-01-18 14:33:02.457025,-109036.2067351022
261,2023-01-18 14:33:02.661138,-109037.54989289836
262,2023-01-18 14:33:02.853967,-109035.90825559193
263,2023-01-18 14:33:03.050278,-109028.29702808031
264,2023-01-18 14:33:03.262399,-109029.1924666111
