,Time,Value
0,2023-01-18 13:22:27.704345,-110985.72565636213
1,2023-01-18 13:22:27.890567,-110983.6362997903
2,2023-01-18 13:22:28.094117,-110985.42717685187
3,2023-01-18 13:22:28.296650,-110987.36729366856
4,2023-01-18 13:22:28.500385,-110988.26273219934
5,2023-01-18 13:22:28.706465,-110985.42717685187
6,2023-01-18 13:22:28.899744,-110987.66577317881
7,2023-01-18 13:22:29.103984,-110960.65337750033
8,2023-01-18 13:22:29.298148,-110997.96331628277
9,2023-01-18 13:22:29.497425,-110982.5916215044
10,2023-01-18 13:22:29.707635,-110987.81501293395
11,2023-01-18 13:22:29.893949,-110981.39770346337
12,2023-01-18 13:22:30.099012,-110991.39676705706
13,2023-01-18 13:22:30.296734,-110990.0536092609
14,2023-01-18 13:22:30.505749,-110984.83021783135
15,2023-01-18 13:22:30.703840,-110986.91957440316
16,2023-01-18 13:22:30.911055,-110985.72565636213
17,2023-01-18 13:22:31.096925,-110986.02413587239
18,2023-01-18 13:22:31.297039,-110990.50132852628
19,2023-01-18 13:22:31.509692,-110984.83021783135
20,2023-01-18 13:22:31.712348,-110981.0992239531
21,2023-01-18 13:22:31.906906,-110979.00986738129
22,2023-01-18 13:22:32.105627,-110988.56121170959
23,2023-01-18 13:22:32.312116,-110977.96518909538
24,2023-01-18 13:22:32.498950,-110981.0992239531
25,2023-01-18 13:22:32.714027,-110981.99466248388
26,2023-01-18 13:22:32.906398,-110991.24752730192
27,2023-01-18 13:22:33.110244,-110987.96425268907
28,2023-01-18 13:22:33.312076,-110989.90436950576
29,2023-01-18 13:22:33.501024,-110983.6362997903
30,2023-01-18 13:22:33.715629,-110990.20284901602
31,2023-01-18 13:22:33.904937,-110980.0545456672
32,2023-01-18 13:22:34.111947,-110984.23325881083
33,2023-01-18 13:22:34.313387,-110984.97945758648
34,2023-01-18 13:22:34.516612,-110986.77033464804
35,2023-01-18 13:22:34.717275,-110975.42811325818
36,2023-01-18 13:22:34.902814,-110986.02413587239
37,2023-01-18 13:22:35.117728,-110976.47279154409
38,2023-01-18 13:22:35.313007,-110979.75606615694
39,2023-01-18 13:22:35.505852,-110979.90530591206
40,2023-01-18 13:22:35.719760,-110974.5326747274
41,2023-01-18 13:22:35.908795,-110984.68097807623
42,2023-01-18 13:22:36.113286,-110988.41197195447
43,2023-01-18 13:22:36.320125,-110981.39770346337
44,2023-01-18 13:22:36.505484,-110984.83021783135
45,2023-01-18 13:22:36.721271,-110989.6058899955
46,2023-01-18 13:22:36.913583,-110980.0545456672
47,2023-01-18 13:22:37.119063,-110988.41197195447
48,2023-01-18 13:22:37.312429,-110983.33782028005
49,2023-01-18 13:22:37.516296,-110983.33782028005
50,2023-01-18 13:22:37.723654,-110979.90530591206
51,2023-01-18 13:22:37.915859,-110982.29314199415
52,2023-01-18 13:22:38.120764,-110984.97945758648
53,2023-01-18 13:22:38.314347,-110983.48706003519
54,2023-01-18 13:22:38.517887,-110981.54694321849
55,2023-01-18 13:22:38.725544,-110986.17337562752
56,2023-01-18 13:22:38.924762,-110989.45665024038
57,2023-01-18 13:22:39.124871,-110977.66670958512
58,2023-01-18 13:22:39.312356,-110981.54694321849
59,2023-01-18 13:22:39.520808,-110987.36729366856
60,2023-01-18 13:22:39.727330,-110987.36729366856
61,2023-01-18 13:22:39.914141,-110989.00893097499
62,2023-01-18 13:22:40.123625,-110983.6362997903
63,2023-01-18 13:22:40.316714,-110982.44238174928
64,2023-01-18 13:22:40.525524,-110984.23325881083
65,2023-01-18 13:22:40.728910,-110981.69618297362
66,2023-01-18 13:22:40.925191,-110984.5317383211
67,2023-01-18 13:22:41.114769,-110986.91957440316
68,2023-01-18 13:22:41.326328,-110987.81501293395
69,2023-01-18 13:22:41.529797,-110979.30834689154
70,2023-01-18 13:22:41.730995,-110987.51653342368
71,2023-01-18 13:22:41.927548,-110982.5916215044
72,2023-01-18 13:22:42.125953,-110982.89010101467
73,2023-01-18 13:22:42.326875,-110982.29314199415
74,2023-01-18 13:22:42.531283,-110981.0992239531
75,2023-01-18 13:22:42.732718,-110983.6362997903
76,2023-01-18 13:22:42.921701,-110989.30741048524
77,2023-01-18 13:22:43.130577,-110984.83021783135
78,2023-01-18 13:22:43.328165,-110979.45758664668
79,2023-01-18 13:22:43.520841,-110987.66577317881
80,2023-01-18 13:22:43.734720,-110985.12869734161
81,2023-01-18 13:22:43.922691,-110984.83021783135
82,2023-01-18 13:22:44.132239,-110993.78460313914
83,2023-01-18 13:22:44.328783,-110987.51653342368
84,2023-01-18 13:22:44.533152,-110987.36729366856
85,2023-01-18 13:22:44.736449,-110988.1134924442
86,2023-01-18 13:22:44.922224,-110989.45665024038
87,2023-01-18 13:22:45.137193,-110995.27700069043
