,Time,Value
0,2023-01-18 13:39:53.261821,-161641.87726054311
1,2023-01-18 13:39:53.458677,-161644.2650966252
2,2023-01-18 13:39:53.662591,-161649.48848805472
3,2023-01-18 13:39:53.855511,-161640.3848629918
4,2023-01-18 13:39:54.055360,-161642.921938829
5,2023-01-18 13:39:54.260525,-161640.8325822572
6,2023-01-18 13:39:54.459905,-161649.78696756499
7,2023-01-18 13:39:54.663846,-161653.66720119835
8,2023-01-18 13:39:54.871212,-161644.41433638032
9,2023-01-18 13:39:55.057620,-161642.62345931877
10,2023-01-18 13:39:55.260722,-161649.19000854445
11,2023-01-18 13:39:55.471845,-161637.10158837895
12,2023-01-18 13:39:55.668752,-161640.53410274693
13,2023-01-18 13:39:55.871836,-161646.95141221752
14,2023-01-18 13:39:56.059584,-161637.6985473995
15,2023-01-18 13:39:56.260515,-161646.65293270725
16,2023-01-18 13:39:56.464497,-161646.95141221752
17,2023-01-18 13:39:56.673890,-161642.02650029823
18,2023-01-18 13:39:56.870184,-161643.51889784954
19,2023-01-18 13:39:57.075680,-161641.28030152258
20,2023-01-18 13:39:57.276080,-161640.2356232367
21,2023-01-18 13:39:57.476150,-161640.68334250207
22,2023-01-18 13:39:57.675516,-161644.56357613544
23,2023-01-18 13:39:57.869824,-161649.19000854445
24,2023-01-18 13:39:58.066777,-161652.02556389192
25,2023-01-18 13:39:58.275911,-161641.57878103285
26,2023-01-18 13:39:58.463409,-161637.40006788922
27,2023-01-18 13:39:58.678643,-161645.01129540082
28,2023-01-18 13:39:58.864517,-161641.87726054311
29,2023-01-18 13:39:59.069779,-161642.02650029823
30,2023-01-18 13:39:59.276116,-161523.9778539906
31,2023-01-18 13:39:59.469727,-156724.42732901784
32,2023-01-18 13:39:59.665676,-145719.3385459949
33,2023-01-18 13:39:59.870791,-119637.45274074403
34,2023-01-18 13:40:00.075893,-114999.97658984216
35,2023-01-18 13:40:00.277657,-114152.14554095005
36,2023-01-18 13:40:00.469718,-114945.95179848518
37,2023-01-18 13:40:00.673075,-115001.61822714859
38,2023-01-18 13:40:00.872783,-114998.63343204599
39,2023-01-18 13:40:01.078985,-115002.51366567936
40,2023-01-18 13:40:01.275957,-115001.76746690372
41,2023-01-18 13:40:01.470609,-115005.64770053708
42,2023-01-18 13:40:01.674176,-115005.79694029222
43,2023-01-18 13:40:01.877283,-115009.08021490507
44,2023-01-18 13:40:02.081111,-115009.52793417046
45,2023-01-18 13:40:02.275892,-115006.692378823
46,2023-01-18 13:40:02.475035,-114995.20091767801
47,2023-01-18 13:40:02.684356,-115000.57354886268
48,2023-01-18 13:40:02.885043,-113174.32666533992
49,2023-01-18 13:40:03.084119,-117485.11699226276
50,2023-01-18 13:40:03.275845,-113036.87685086542
51,2023-01-18 13:40:03.476845,-115007.88629686403
52,2023-01-18 13:40:03.679976,-115012.81120878331
53,2023-01-18 13:40:03.886824,-115004.75226200631
54,2023-01-18 13:40:04.087841,-115011.46805098715
55,2023-01-18 13:40:04.276892,-115013.40816780383
56,2023-01-18 13:40:04.489522,-115014.15436657949
57,2023-01-18 13:40:04.684019,-115009.82641368073
58,2023-01-18 13:40:04.885969,-114996.99179473956
59,2023-01-18 13:40:05.091160,-115018.18383996798
60,2023-01-18 13:40:05.291166,-115007.14009808839
61,2023-01-18 13:40:05.479698,-115010.12489319098
62,2023-01-18 13:40:05.686728,-115007.88629686403
63,2023-01-18 13:40:05.881933,-115006.09541980248
64,2023-01-18 13:40:06.086204,-115010.87109196663
65,2023-01-18 13:40:06.292998,-115015.79600388592
66,2023-01-18 13:40:06.480491,-115011.61729074227
67,2023-01-18 13:40:06.692458,-115002.6629054345
68,2023-01-18 13:40:06.888088,-115002.81214518963
69,2023-01-18 13:40:07.093475,-115008.93097514994
70,2023-01-18 13:40:07.291035,-115000.57354886268
71,2023-01-18 13:40:07.488079,-115013.55740755897
72,2023-01-18 13:40:07.695711,-115009.82641368073
73,2023-01-18 13:40:07.884981,-115010.42337270125
74,2023-01-18 13:40:08.089175,-115012.2142497628
75,2023-01-18 13:40:08.291122,-115003.7075837204
76,2023-01-18 13:40:08.495073,-115009.08021490507
77,2023-01-18 13:40:08.697039,-115014.30360633462
78,2023-01-18 13:40:08.886026,-115004.60302225118
79,2023-01-18 13:40:09.098433,-115002.96138494475
80,2023-01-18 13:40:09.293160,-115013.85588706922
81,2023-01-18 13:40:09.498074,-115008.1847763743
82,2023-01-18 13:40:09.699424,-115006.99085833326
83,2023-01-18 13:40:09.890205,-115014.00512682436
84,2023-01-18 13:40:10.098803,-115008.1847763743
85,2023-01-18 13:40:10.291554,-115002.06594641398
86,2023-01-18 13:40:10.496702,-115004.60302225118
87,2023-01-18 13:40:10.701623,-114999.6781103319
88,2023-01-18 13:40:10.892496,-115010.87109196663
89,2023-01-18 13:40:11.095585,-115008.93097514994
90,2023-01-18 13:40:11.292084,-115005.34922102683
91,2023-01-18 13:40:11.503690,-115008.48325588455
92,2023-01-18 13:40:11.703378,-115011.91577025254
93,2023-01-18 13:40:11.901342,-115001.31974763832
94,2023-01-18 13:40:12.101015,-115015.49752437565
95,2023-01-18 13:40:12.292166,-115022.66103262188
96,2023-01-18 13:40:12.492990,-114995.20091767801
97,2023-01-18 13:40:12.696110,-114999.52887057677
98,2023-01-18 13:40:12.902353,-115012.96044853845
99,2023-01-18 13:40:13.093954,-115011.61729074227
100,2023-01-18 13:40:13.292154,-115014.60208584488
101,2023-01-18 13:40:13.495954,-115006.692378823
102,2023-01-18 13:40:13.701537,-115008.33401612943
103,2023-01-18 13:40:13.900088,-115008.03553661917
104,2023-01-18 13:40:14.107517,-115006.99085833326
105,2023-01-18 13:40:14.306975,-115018.7807989885
106,2023-01-18 13:40:14.495251,-115007.43857759864
107,2023-01-18 13:40:14.708627,-115008.1847763743
108,2023-01-18 13:40:14.901255,-115005.34922102683
109,2023-01-18 13:40:15.110033,-115006.2446595576
110,2023-01-18 13:40:15.306694,-114989.82828649334
111,2023-01-18 13:40:15.495808,-114961.0250137533
112,2023-01-18 13:40:15.710294,-114966.24840518284
113,2023-01-18 13:40:15.901573,-114961.0250137533
114,2023-01-18 13:40:16.107038,-114954.60770428271
115,2023-01-18 13:40:16.306927,-114961.32349326355
116,2023-01-18 13:40:16.510384,-114948.78735383265
117,2023-01-18 13:40:16.712285,-114958.93565718147
118,2023-01-18 13:40:16.901876,-114963.11437032511
119,2023-01-18 13:40:17.105969,-114961.32349326355
120,2023-01-18 13:40:17.306961,-114951.77214893526
121,2023-01-18 13:40:17.510038,-114952.07062844551
122,2023-01-18 13:40:17.714212,-114948.78735383265
123,2023-01-18 13:40:17.902014,-114947.29495628136
124,2023-01-18 13:40:18.105913,-114954.60770428271
125,2023-01-18 13:40:18.309935,-114956.10010183402
126,2023-01-18 13:40:18.513925,-114948.93659358779
127,2023-01-18 13:40:18.716771,-114948.4888743224
128,2023-01-18 13:40:18.905365,-114944.45940093389
129,2023-01-18 13:40:19.110720,-114945.80255873007
130,2023-01-18 13:40:19.307095,-114946.39951775059
131,2023-01-18 13:40:19.516522,-114952.07062844551
132,2023-01-18 13:40:19.718731,-114951.62290918012
133,2023-01-18 13:40:19.908274,-114954.75694403784
134,2023-01-18 13:40:20.117388,-114958.48793791608
135,2023-01-18 13:40:20.308045,-114947.29495628136
136,2023-01-18 13:40:20.505160,-114952.21986820064
137,2023-01-18 13:40:20.720165,-114956.5478210994
138,2023-01-18 13:40:20.920736,-114957.44325963018
139,2023-01-18 13:40:21.118515,-114948.04115505701
140,2023-01-18 13:40:21.307359,-114948.78735383265
141,2023-01-18 13:40:21.509373,-114945.05635995441
142,2023-01-18 13:40:21.722221,-114953.71226575194
143,2023-01-18 13:40:21.917070,-114948.4888743224
144,2023-01-18 13:40:22.119667,-114954.30922477246
145,2023-01-18 13:40:22.323679,-114957.44325963018
146,2023-01-18 13:40:22.512705,-114944.45940093389
147,2023-01-18 13:40:22.723801,-114951.0259501596
148,2023-01-18 13:40:22.916148,-114949.38431285317
149,2023-01-18 13:40:23.109419,-114940.13144803513
150,2023-01-18 13:40:23.322421,-114943.26548289285
151,2023-01-18 13:40:23.510845,-114943.71320215824
152,2023-01-18 13:40:23.726297,-114952.36910795578
153,2023-01-18 13:40:23.912797,-114947.59343579161
154,2023-01-18 13:40:24.125962,-114949.5335526083
155,2023-01-18 13:40:24.323053,-114949.5335526083
156,2023-01-18 13:40:24.527015,-114957.44325963018
157,2023-01-18 13:40:24.727538,-114943.86244191337
158,2023-01-18 13:40:24.916491,-114954.75694403784
159,2023-01-18 13:40:25.125886,-114945.95179848518
