,Time,Value
0,2023-01-18 12:47:31.966628,-115263.83247691156
1,2023-01-18 12:47:32.153736,-115266.36955274876
2,2023-01-18 12:47:32.355391,-115271.44370442317
3,2023-01-18 12:47:32.559507,-115278.15949340402
4,2023-01-18 12:47:32.768009,-115268.45890932059
5,2023-01-18 12:47:32.968154,-115264.13095642182
6,2023-01-18 12:47:33.159418,-115266.81727201416
7,2023-01-18 12:47:33.367712,-115262.34007936026
8,2023-01-18 12:47:33.558573,-115262.04159985
9,2023-01-18 12:47:33.757420,-115266.22031299364
10,2023-01-18 12:47:33.960606,-115263.23551789104
11,2023-01-18 12:47:34.168954,-115260.25072278845
12,2023-01-18 12:47:34.367829,-115266.36955274876
13,2023-01-18 12:47:34.571143,-115267.5634707898
14,2023-01-18 12:47:34.757950,-115280.69656924122
15,2023-01-18 12:47:34.970862,-115269.5035876065
16,2023-01-18 12:47:35.157713,-115268.90662858597
17,2023-01-18 12:47:35.372798,-115275.6224175668
18,2023-01-18 12:47:35.566229,-115261.14616131922
19,2023-01-18 12:47:35.772974,-115263.23551789104
20,2023-01-18 12:47:35.961699,-115263.23551789104
21,2023-01-18 12:47:36.174393,-115263.68323715642
22,2023-01-18 12:47:36.374464,-115263.0862781359
23,2023-01-18 12:47:36.567074,-115258.31060597175
24,2023-01-18 12:47:36.773903,-115257.11668793071
25,2023-01-18 12:47:36.961740,-115260.69844205384
26,2023-01-18 12:47:37.176429,-115264.28019617694
27,2023-01-18 12:47:37.368288,-115256.5197289102
28,2023-01-18 12:47:37.577135,-115257.56440719611
29,2023-01-18 12:47:37.775369,-115262.63855887052
30,2023-01-18 12:47:37.963766,-115265.0263949526
31,2023-01-18 12:47:38.178370,-115271.89142368856
32,2023-01-18 12:47:38.371104,-115266.51879250389
33,2023-01-18 12:47:38.575950,-115261.89236009488
34,2023-01-18 12:47:38.779270,-115269.65282736161
35,2023-01-18 12:47:38.967181,-115263.38475764617
36,2023-01-18 12:47:39.176408,-115266.51879250389
37,2023-01-18 12:47:39.374957,-115270.69750564752
38,2023-01-18 12:47:39.578182,-115264.87715519746
39,2023-01-18 12:47:39.772844,-115271.14522491292
40,2023-01-18 12:47:39.970734,-115266.36955274876
41,2023-01-18 12:47:40.179091,-115262.04159985
42,2023-01-18 12:47:40.381424,-115269.65282736161
43,2023-01-18 12:47:40.572014,-115267.5634707898
44,2023-01-18 12:47:40.772809,-115260.39996254357
45,2023-01-18 12:47:40.974998,-115277.71177413863
46,2023-01-18 12:47:41.183616,-115271.29446466804
47,2023-01-18 12:47:41.369505,-115259.80300352306
48,2023-01-18 12:47:41.569593,-115259.80300352306
49,2023-01-18 12:47:41.774369,-115263.23551789104
50,2023-01-18 12:47:41.985179,-115266.81727201416
51,2023-01-18 12:47:42.185422,-115264.42943593208
52,2023-01-18 12:47:42.382345,-115263.0862781359
53,2023-01-18 12:47:42.573881,-115265.77259372825
54,2023-01-18 12:47:42.772740,-115267.71271054493
55,2023-01-18 12:47:42.977705,-115257.41516744098
56,2023-01-18 12:47:43.187335,-115263.83247691156
57,2023-01-18 12:47:43.383085,-115257.11668793071
58,2023-01-18 12:47:43.588260,-115266.22031299364
59,2023-01-18 12:47:43.789148,-115259.80300352306
60,2023-01-18 12:47:43.984340,-115260.25072278845
61,2023-01-18 12:47:44.188800,-115262.63855887052
62,2023-01-18 12:47:44.383146,-115261.74312033974
63,2023-01-18 12:47:44.585078,-115266.66803225903
64,2023-01-18 12:47:44.788197,-115269.5035876065
65,2023-01-18 12:47:44.991190,-115260.69844205384
66,2023-01-18 12:47:45.191794,-115274.13002001551
67,2023-01-18 12:47:45.383831,-115269.80206711675
68,2023-01-18 12:47:45.578561,-115266.0710732385
69,2023-01-18 12:47:45.779298,-115272.18990319883
70,2023-01-18 12:47:45.981652,-115270.24978638213
71,2023-01-18 12:47:46.193226,-115269.95130687188
72,2023-01-18 12:47:46.387463,-115267.41423103468
73,2023-01-18 12:47:46.592269,-115266.81727201416
74,2023-01-18 12:47:46.791730,-115257.41516744098
75,2023-01-18 12:47:46.994335,-115273.98078026038
76,2023-01-18 12:47:47.195301,-115262.93703838078
77,2023-01-18 12:47:47.391602,-115264.87715519746
78,2023-01-18 12:47:47.596179,-115263.5339974013
79,2023-01-18 12:47:47.795494,-115268.75738883084
80,2023-01-18 12:47:47.983967,-115260.39996254357
81,2023-01-18 12:47:48.196864,-115265.32487446285
82,2023-01-18 12:47:48.390862,-115262.34007936026
83,2023-01-18 12:47:48.591207,-115266.66803225903
84,2023-01-18 12:47:48.787964,-115261.74312033974
85,2023-01-18 12:47:48.986830,-115266.96651176928
86,2023-01-18 12:47:49.198837,-115264.13095642182
87,2023-01-18 12:47:49.399301,-115260.39996254357
88,2023-01-18 12:47:49.597872,-115258.45984572689
89,2023-01-18 12:47:49.789357,-115263.0862781359
90,2023-01-18 12:47:49.990600,-115260.84768180897
91,2023-01-18 12:47:50.200499,-115262.93703838078
92,2023-01-18 12:47:50.400562,-115264.87715519746
93,2023-01-18 12:47:50.601404,-115258.60908548202
94,2023-01-18 12:47:50.802265,-115258.16136621663
95,2023-01-18 12:47:51.002131,-115262.04159985
96,2023-01-18 12:47:51.202770,-115265.17563470773
97,2023-01-18 12:47:51.402050,-115264.13095642182
98,2023-01-18 12:47:51.603842,-115265.32487446285
99,2023-01-18 12:47:51.804298,-115257.41516744098
100,2023-01-18 12:47:51.994315,-115264.72791544233
101,2023-01-18 12:47:52.204664,-115259.05680474741
102,2023-01-18 12:47:52.398691,-115263.0862781359
103,2023-01-18 12:47:52.604525,-115265.62335397312
104,2023-01-18 12:47:52.790077,-115262.19083960513
105,2023-01-18 12:47:52.996800,-115263.5339974013
106,2023-01-18 12:47:53.206629,-115266.36955274876
107,2023-01-18 12:47:53.398963,-115269.20510809623
108,2023-01-18 12:47:53.591761,-115274.27925977064
109,2023-01-18 12:47:53.803867,-115263.23551789104
110,2023-01-18 12:47:53.993120,-115256.66896866533
111,2023-01-18 12:47:54.208172,-115265.77259372825
112,2023-01-18 12:47:54.397788,-115276.66709585271
113,2023-01-18 12:47:54.603515,-115265.77259372825
114,2023-01-18 12:47:54.803460,-115269.80206711675
115,2023-01-18 12:47:55.003237,-115267.5634707898
116,2023-01-18 12:47:55.209578,-115270.10054662701
117,2023-01-18 12:47:55.399593,-115272.0406634437
118,2023-01-18 12:47:55.604031,-115271.29446466804
119,2023-01-18 12:47:55.808485,-115265.17563470773
120,2023-01-18 12:47:56.004834,-115268.16042981032
121,2023-01-18 12:47:56.212307,-115268.45890932059
122,2023-01-18 12:47:56.403463,-115259.95224327818
123,2023-01-18 12:47:56.607708,-115267.11575152441
124,2023-01-18 12:47:56.813539,-115264.13095642182
125,2023-01-18 12:47:57.006791,-115265.32487446285
126,2023-01-18 12:47:57.213846,-115207.71832898277
127,2023-01-18 12:47:57.406532,-115184.13844767227
128,2023-01-18 12:47:57.610226,-115159.81236758613
129,2023-01-18 12:47:57.803429,-115172.94546603753
130,2023-01-18 12:47:58.002083,-115169.96067093495
131,2023-01-18 12:47:58.216160,-115174.28862383371
132,2023-01-18 12:47:58.416580,-115161.45400489256
133,2023-01-18 12:47:58.615403,-115166.67739632209
134,2023-01-18 12:47:58.804035,-115166.08043730157
135,2023-01-18 12:47:59.007395,-115172.49774677215
136,2023-01-18 12:47:59.217805,-115170.55762995547
137,2023-01-18 12:47:59.412883,-115170.2591504452
138,2023-01-18 12:47:59.618604,-115163.2448819541
139,2023-01-18 12:47:59.818810,-115157.57377125918
140,2023-01-18 12:48:00.019147,-115165.03575901566
141,2023-01-18 12:48:00.219307,-115161.60324464767
142,2023-01-18 12:48:00.412590,-115165.93119754644
143,2023-01-18 12:48:00.614970,-115163.09564219898
144,2023-01-18 12:48:00.819676,-115164.73727950541
145,2023-01-18 12:48:01.007625,-115167.42359509775
146,2023-01-18 12:48:01.221346,-115162.49868317846
147,2023-01-18 12:48:01.412222,-115162.64792293358
148,2023-01-18 12:48:01.622427,-115166.97587583234
149,2023-01-18 12:48:01.819273,-115165.93119754644
150,2023-01-18 12:48:02.008920,-115163.2448819541
151,2023-01-18 12:48:02.223281,-115157.27529174891
152,2023-01-18 12:48:02.418120,-115158.46920978995
153,2023-01-18 12:48:02.622134,-115161.60324464767
154,2023-01-18 12:48:02.820292,-115158.76768930022
155,2023-01-18 12:48:03.011105,-115160.85704587204
156,2023-01-18 12:48:03.224619,-115168.02055411827
157,2023-01-18 12:48:03.417100,-115169.21447215929
158,2023-01-18 12:48:03.621950,-115166.82663607722
159,2023-01-18 12:48:03.819461,-115173.69166481319
160,2023-01-18 12:48:04.021176,-115172.34850701703
161,2023-01-18 12:48:04.227504,-115158.76768930022
162,2023-01-18 12:48:04.416171,-115164.43879999514
163,2023-01-18 12:48:04.620682,-115162.34944342333
164,2023-01-18 12:48:04.818765,-115168.16979387339
165,2023-01-18 12:48:05.017163,-115163.09564219898
166,2023-01-18 12:48:05.228892,-115165.03575901566
167,2023-01-18 12:48:05.419182,-115170.85610946572
168,2023-01-18 12:48:05.618367,-115166.08043730157
169,2023-01-18 12:48:05.830599,-115167.27435534261
170,2023-01-18 12:48:06.016277,-115165.03575901566
171,2023-01-18 12:48:06.230806,-115159.06616881047
172,2023-01-18 12:48:06.422600,-115166.52815656696
173,2023-01-18 12:48:06.626445,-115165.78195779132
174,2023-01-18 12:48:06.819016,-115166.52815656696
175,2023-01-18 12:48:07.027911,-115174.88558285423
176,2023-01-18 12:48:07.224260,-115168.46827338365
177,2023-01-18 12:48:07.433347,-115171.90078775163
178,2023-01-18 12:48:07.631582,-115175.18406236448
179,2023-01-18 12:48:07.819052,-115167.12511558748
180,2023-01-18 12:48:08.023040,-115169.66219142468
181,2023-01-18 12:48:08.224369,-115166.52815656696
182,2023-01-18 12:48:08.428267,-115162.64792293358
183,2023-01-18 12:48:08.624417,-115164.73727950541
184,2023-01-18 12:48:08.834040,-115168.02055411827
185,2023-01-18 12:48:09.036135,-115162.49868317846
186,2023-01-18 12:48:09.224210,-115168.91599264904
187,2023-01-18 12:48:09.428345,-115170.2591504452
188,2023-01-18 12:48:09.635568,-115162.05096391306
189,2023-01-18 12:48:09.834592,-115171.60230824137
190,2023-01-18 12:48:10.024149,-115170.40839020033
191,2023-01-18 12:48:10.238392,-115173.84090456832
192,2023-01-18 12:48:10.431318,-115175.93026114014
193,2023-01-18 12:48:10.624324,-115170.85610946572
194,2023-01-18 12:48:10.833650,-115170.85610946572
195,2023-01-18 12:48:11.037864,-115171.00534922085
196,2023-01-18 12:48:11.239941,-115168.02055411827
197,2023-01-18 12:48:11.431511,-115167.42359509775
198,2023-01-18 12:48:11.641348,-115164.88651926053
199,2023-01-18 12:48:11.833660,-115172.1992672619
200,2023-01-18 12:48:12.038311,-115164.73727950541
201,2023-01-18 12:48:12.239856,-115165.03575901566
202,2023-01-18 12:48:12.427762,-115168.46827338365
